2021-02-23 14:00:19,Isle of Wight,Ronald Dixon,"Regular,Latte,2.15,Regular,Flavoured latte - Vanilla,2.55,Large,Flavoured hot chocolate - Vanilla,2.9,Large,Latte,2.45,,Iced americano,2.15",CARD,12.20,"visa16,4328364886928214"
2021-02-23 14:01:15,Isle of Wight,Constance Hutson,",Speciality Tea - Peppermint,1.3",CARD,1.30,"visa13,4232648859994"
2021-02-23 14:02:36,Isle of Wight,Gary Demarais,"Large,Filter coffee,1.8",CASH,1.80,None
2021-02-23 14:03:01,Isle of Wight,Debra Trotter,",Speciality Tea - Camomile,1.3,,Smoothies - Glowing Greens,2.0",CASH,3.30,None
2021-02-23 14:04:38,Isle of Wight,Michael Jessica,"Large,Americano,2.25,Large,Flavoured latte - Caramel,2.85,,Smoothies - Carrot Kick,2.0",CARD,7.10,"mastercard,5539646885443472"
2021-02-23 14:05:53,Isle of Wight,Sherilyn Naegeli,",Flavoured iced latte - Hazelnut,2.75",CARD,2.75,"mastercard,5567892733384741"
2021-02-23 14:06:55,Isle of Wight,Barbara Gilstad,"Large,Filter coffee,1.8,Large,Americano,2.25,,Smoothies - Glowing Greens,2.0,,Iced americano,2.15,,Speciality Tea - Fruit,1.3",CARD,9.50,"americanexpress,375139326512178"
2021-02-23 14:07:52,Isle of Wight,Sharon Swensen,",Flat white,2.15",CARD,2.15,"visa13,4843328445423"
2021-02-23 14:08:32,Isle of Wight,Pauline Marlatt,",Hot Chocolate,1.4",CASH,1.40,None
2021-02-23 14:09:18,Isle of Wight,Glenda Patterson,"Regular,Americano,1.95",CARD,1.95,"visa16,4289299184775692"
2021-02-23 14:10:22,Isle of Wight,Osvaldo Gamble,",Speciality Tea - English breakfast,1.3,Large,Latte,2.45,Large,Flavoured latte - Vanilla,2.85,Large,Flavoured latte - Caramel,2.85",CASH,9.45,None
2021-02-23 14:11:51,Isle of Wight,Michael Mazzone,"Large,Flavoured latte - Caramel,2.85,,Flavoured iced latte - Vanilla,2.75,,Iced americano,2.15,,Smoothies - Glowing Greens,2.0",CASH,9.75,None
2021-02-23 14:12:38,Isle of Wight,Donald Jensen,",Glass of milk,0.7",CARD,0.70,"visa16,4362283864421546"
2021-02-23 14:13:19,Isle of Wight,Edward Eldredge,"Large,Flavoured hot chocolate - Caramel,2.9,,Frappes - Strawberries & Cream,2.75",CASH,5.65,None
2021-02-23 14:14:47,Isle of Wight,Kyle Smith,",Iced americano,2.15",CARD,2.15,"mastercard,5372928413254161"
2021-02-23 14:15:46,Isle of Wight,Paul Brann,"Regular,Flavoured latte - Gingerbread,2.55",CASH,2.55,None
2021-02-23 14:16:46,Isle of Wight,Juanita Tindol,"Large,Flavoured hot chocolate - Caramel,2.9,,Speciality Tea - English breakfast,1.3",CARD,4.20,"discover,6011666597235375"
2021-02-23 14:17:51,Isle of Wight,Tamra Zacarias,",Smoothies - Carrot Kick,2.0,,Speciality Tea - Green,1.3,Large,Latte,2.45",CARD,5.75,"discover,6011933853546352"
2021-02-23 14:18:40,Isle of Wight,Sherry Silva,",Flavoured iced latte - Caramel,2.75,,Smoothies - Berry Beautiful,2.0",CARD,4.75,"visa16,47715689299596210"
2021-02-23 14:19:12,Isle of Wight,Betty Manser,"Large,Latte,2.45,,Smoothies - Berry Beautiful,2.0",CASH,4.45,None
2021-02-23 14:20:52,Isle of Wight,Jim Laduke,",Flavoured iced latte - Vanilla,2.75,Large,Flavoured hot chocolate - Hazelnut,2.9,,Smoothies - Carrot Kick,2.0,Large,Cappuccino,2.45,,Flat white,2.15",CARD,12.25,"visa13,4217727955235"
2021-02-23 14:21:40,Isle of Wight,Miki Davidson,",Glass of milk,0.7,,Frappes - Chocolate Cookie,2.75",CARD,3.45,"discover,6011757695381565"
2021-02-23 14:22:40,Isle of Wight,Timothy Barile,",Flavoured iced latte - Caramel,2.75,Regular,Americano,1.95",CARD,4.70,"visa13,4727854321837"
2021-02-23 14:23:37,Isle of Wight,Kelly Yates,",Smoothies - Glowing Greens,2.0",CASH,2.00,None
2021-02-23 14:24:35,Isle of Wight,Dawna Cato,"Large,Flavoured hot chocolate - Vanilla,2.9,,Smoothies - Glowing Greens,2.0",CASH,4.90,None
2021-02-23 14:25:59,Isle of Wight,Derrick Gentry,"Large,Chai latte,2.6,Regular,Chai latte,2.3,Regular,Flavoured hot chocolate - Hazelnut,2.6,,Iced latte,2.35",CASH,9.85,None
2021-02-23 14:26:22,Isle of Wight,Sue Salinas,",Red Label tea,1.2,,Glass of milk,0.7,,Speciality Tea - Darjeeling,1.3,,Frappes - Chocolate Cookie,2.75",CASH,5.95,None
2021-02-23 14:27:18,Isle of Wight,Grace Rose,",Speciality Tea - Fruit,1.3,,Smoothies - Carrot Kick,2.0,,Speciality Tea - Green,1.3,,Babyccino,0.0",CASH,4.60,None
2021-02-23 14:28:30,Isle of Wight,Tyler Hopkins,",Smoothies - Glowing Greens,2.0,,Cortado,2.05,Large,Latte,2.45,,Smoothies - Carrot Kick,2.0",CASH,8.50,None
2021-02-23 14:29:24,Isle of Wight,Traci Pierce,"Regular,Americano,1.95,Regular,Chai latte,2.3,,Speciality Tea - Earl Grey,1.3,Large,Flavoured latte - Gingerbread,2.85,,Flavoured iced latte - Hazelnut,2.75",CARD,11.15,"discover,6011843962588429"
2021-02-23 14:30:05,Isle of Wight,Sharon Waggoner,",Flat white,2.15,Large,Espresso,1.8,,Hot Chocolate,1.4",CARD,5.35,"mastercard,5398153882571868"
2021-02-23 14:31:48,Isle of Wight,Judith Gonzales,",Speciality Tea - Green,1.3,,Flavoured iced latte - Hazelnut,2.75,,Smoothies - Glowing Greens,2.0",CASH,6.05,None
2021-02-23 14:32:36,Isle of Wight,Louise Hottel,",Speciality Tea - Green,1.3,,Mocha,2.3",CARD,3.60,"visa16,4179795583886892"
2021-02-23 14:33:46,Isle of Wight,Danielle Kerr,"Large,Espresso,1.8",CARD,1.80,"visa13,4335675353292"
2021-02-23 14:34:48,Isle of Wight,Michael Lozano,"Large,Hot chocolate,2.9,,Speciality Tea - Peppermint,1.3",CASH,4.20,None
2021-02-23 14:35:52,Isle of Wight,Laura Momphard,"Large,Cappuccino,2.45,Large,Americano,2.25",CASH,4.70,None
2021-02-23 14:36:03,Isle of Wight,Mario Krumins,"Large,Chai latte,2.6,,Hot Chocolate,1.4",CASH,4.00,None
2021-02-23 14:37:31,Isle of Wight,Edgar Mccarty,",Speciality Tea - Camomile,1.3,,Frappes - Chocolate Cookie,2.75",CASH,4.05,None
2021-02-23 14:38:27,Isle of Wight,Alice Stevenson,",Flavoured iced latte - Caramel,2.75,,Speciality Tea - Peppermint,1.3",CARD,4.05,"discover,6011372372335924"
2021-02-23 14:39:17,Isle of Wight,Jan Gallaher,",Mocha,2.3,Large,Americano,2.25,Large,Latte,2.45,Regular,Chai latte,2.3",CARD,9.30,"mastercard,5157556392192812"
2021-02-23 14:40:53,Isle of Wight,Shane Guyer,",Speciality Tea - Peppermint,1.3,,Speciality Tea - Green,1.3,,Smoothies - Berry Beautiful,2.0,,Speciality Tea - English breakfast,1.3,Large,Espresso,1.8",CASH,7.70,None
2021-02-23 14:41:26,Isle of Wight,Mary Mohan,",Flavoured iced latte - Caramel,2.75,Large,Flavoured hot chocolate - Vanilla,2.9,,Mocha,2.3,Large,Flavoured latte - Vanilla,2.85,Large,Chai latte,2.6",CASH,13.40,None
2021-02-23 14:42:06,Isle of Wight,Mildred Tarin,"Large,Luxury hot chocolate,2.7,,Smoothies - Berry Beautiful,2.0,,Frappes - Chocolate Cookie,2.75,,Speciality Tea - Darjeeling,1.3,,Flavoured iced latte - Vanilla,2.75",CARD,11.50,"mastercard,5437474982565391"
2021-02-23 14:43:05,Isle of Wight,William Turner,"Large,Latte,2.45",CARD,2.45,"discover,6011582411544456"
2021-02-23 14:44:02,Isle of Wight,Arlene Roman,"Regular,Hot chocolate,2.2,Regular,Espresso,1.5",CASH,3.70,None
2021-02-23 14:45:45,Isle of Wight,James Brauer,",Flat white,2.15,,Frappes - Strawberries & Cream,2.75,,Speciality Tea - Earl Grey,1.3,Large,Flavoured latte - Hazelnut,2.85,,Iced latte,2.35",CARD,11.40,"americanexpress,344749366219787"
2021-02-23 14:46:45,Isle of Wight,Bertha Scales,",Babyccino,0.0,,Flavoured iced latte - Vanilla,2.75,Large,Latte,2.45,Large,Luxury hot chocolate,2.7,,Smoothies - Berry Beautiful,2.0",CARD,9.90,"americanexpress,344573353669253"
2021-02-23 14:47:21,Isle of Wight,Janice Merritt,",Glass of milk,0.7",CASH,0.70,None
2021-02-23 14:48:01,Isle of Wight,Alonzo Fish,"Large,Americano,2.25",CARD,2.25,"visa16,4192385378652593"
2021-02-23 14:49:15,Isle of Wight,Geneva Witt,",Speciality Tea - Earl Grey,1.3,,Hot Chocolate,1.4,Large,Americano,2.25",CARD,4.95,"mastercard,5466773362395459"
2021-02-23 14:50:35,Isle of Wight,Lisa Massey,",Glass of milk,0.7,,Smoothies - Carrot Kick,2.0,,Smoothies - Glowing Greens,2.0,,Glass of milk,0.7,Regular,Luxury hot chocolate,2.4",CASH,7.80,None
2021-02-23 14:51:20,Isle of Wight,April Crate,",Flavoured iced latte - Caramel,2.75,,Mocha,2.3",CASH,5.05,None
2021-02-23 14:52:20,Isle of Wight,Stacey Santiago,"Large,Americano,2.25,,Flavoured iced latte - Caramel,2.75",CARD,5.00,"visa13,4466217535482"
2021-02-23 14:53:04,Isle of Wight,Phyllis Chapman,",Speciality Tea - Peppermint,1.3,,Smoothies - Berry Beautiful,2.0,,Speciality Tea - Green,1.3,Regular,Americano,1.95,,Mocha,2.3",CASH,8.85,None
2021-02-23 14:54:52,Isle of Wight,Howard Ciriaco,",Smoothies - Glowing Greens,2.0,Large,Flavoured hot chocolate - Hazelnut,2.9,,Speciality Tea - Camomile,1.3,Regular,Hot chocolate,2.2",CASH,8.40,None
2021-02-23 14:55:23,Isle of Wight,Jacqueline Lopez,",Flavoured iced latte - Hazelnut,2.75",CASH,2.75,None
2021-02-23 14:56:04,Isle of Wight,Ethel Brisco,",Speciality Tea - Green,1.3",CASH,1.30,None
2021-02-23 14:57:39,Isle of Wight,James Oneill,",Speciality Tea - English breakfast,1.3,Large,Latte,2.45,,Speciality Tea - Green,1.3,Large,Flavoured latte - Caramel,2.85",CARD,7.90,"americanexpress,359168732174497"
2021-02-23 14:58:29,Isle of Wight,Deborah Aguilar,"Regular,Flavoured latte - Hazelnut,2.55,,Hot Chocolate,1.4,,Frappes - Chocolate Cookie,2.75",CARD,6.70,"visa13,4185857157981"
2021-02-23 14:59:04,Isle of Wight,Lisa Rosato,"Large,Flavoured hot chocolate - Vanilla,2.9,,Glass of milk,0.7,,Flavoured iced latte - Hazelnut,2.75,Regular,Flavoured latte - Gingerbread,2.55,,Flavoured iced latte - Caramel,2.75",CARD,11.65,"mastercard,5123335758963327"
2021-02-23 15:00:07,Isle of Wight,June Pierce,"Regular,Luxury hot chocolate,2.4",CASH,2.40,None
2021-02-23 15:01:57,Isle of Wight,Mary Hemphill,",Mocha,2.3",CASH,2.30,None
2021-02-23 15:02:59,Isle of Wight,David Justen,"Large,Flavoured hot chocolate - Vanilla,2.9,,Flavoured iced latte - Caramel,2.75,,Speciality Tea - Earl Grey,1.3,Large,Flavoured hot chocolate - Vanilla,2.9",CASH,9.85,None
2021-02-23 15:03:46,Isle of Wight,Amalia Phillips,",Mocha,2.3,Large,Flavoured latte - Vanilla,2.85",CASH,5.15,None
2021-02-23 15:04:36,Isle of Wight,Gregory Craig,"Large,Flavoured hot chocolate - Vanilla,2.9",CARD,2.90,"visa13,4689282779251"
2021-02-23 15:05:27,Isle of Wight,Donald Peeden,"Regular,Flavoured hot chocolate - Hazelnut,2.6",CARD,2.60,"visa13,4566989941824"
2021-02-23 15:06:37,Isle of Wight,Omar Blackner,",Glass of milk,0.7,,Hot Chocolate,1.4,,Frappes - Chocolate Cookie,2.75,,Speciality Tea - Fruit,1.3,,Iced latte,2.35",CARD,8.50,"visa16,4439646578512975"
2021-02-23 15:07:23,Isle of Wight,Ruthie Lerman,",Babyccino,0.0",CASH,0.00,None
2021-02-23 15:08:04,Isle of Wight,Laura Weston,",Speciality Tea - Darjeeling,1.3,,Frappes - Chocolate Cookie,2.75",CASH,4.05,None
2021-02-23 15:09:06,Isle of Wight,Anthony Sheehy,"Regular,Flavoured latte - Hazelnut,2.55,,Frappes - Coffee,2.75,Large,Flavoured latte - Hazelnut,2.85,,Glass of milk,0.7,,Flavoured iced latte - Hazelnut,2.75",CARD,11.60,"americanexpress,341151389524116"
2021-02-23 15:10:15,Isle of Wight,John Hoban,",Red Label tea,1.2,,Speciality Tea - Earl Grey,1.3,Large,Americano,2.25,Regular,Flavoured latte - Gingerbread,2.55,Large,Latte,2.45",CASH,9.75,None
2021-02-23 15:11:57,Isle of Wight,Rita Pera,",Babyccino,0.0,Large,Luxury hot chocolate,2.7,,Red Label tea,1.2,Large,Luxury hot chocolate,2.7",CASH,6.60,None
2021-02-23 15:12:13,Isle of Wight,William Hertler,",Speciality Tea - English breakfast,1.3,Large,Hot chocolate,2.9,,Cortado,2.05,Large,Flavoured latte - Caramel,2.85,Large,Cappuccino,2.45",CASH,11.55,None
2021-02-23 15:13:37,Isle of Wight,Brendan Cabral,"Large,Latte,2.45",CASH,2.45,None
2021-02-23 15:14:23,Isle of Wight,Mary Aquino,"Large,Cappuccino,2.45,,Glass of milk,0.7,,Flavoured iced latte - Caramel,2.75",CASH,5.90,None
2021-02-23 15:15:21,Isle of Wight,Mary Wood,"Large,Hot chocolate,2.9,Large,Cappuccino,2.45,,Cortado,2.05",CASH,7.40,None
2021-02-23 15:16:19,Isle of Wight,Truman Wilson,",Iced americano,2.15",CASH,2.15,None
2021-02-23 15:17:55,Isle of Wight,Carol Chase,",Babyccino,0.0,,Speciality Tea - Camomile,1.3,Regular,Cappuccino,2.15,Regular,Americano,1.95,Regular,Flavoured latte - Hazelnut,2.55",CARD,7.95,"visa13,4773413285915"
2021-02-23 15:18:44,Isle of Wight,Anna Marks,",Cortado,2.05,,Speciality Tea - Camomile,1.3",CARD,3.35,"mastercard,5131349862449644"
2021-02-23 15:19:49,Isle of Wight,James Pham,",Frappes - Strawberries & Cream,2.75",CARD,2.75,"visa16,4744256228183613"
2021-02-23 15:20:22,Isle of Wight,Jose Cuozzo,"Large,Flavoured latte - Gingerbread,2.85",CASH,2.85,None
2021-02-23 15:21:11,Isle of Wight,Matthew Garrett,",Flat white,2.15,,Iced latte,2.35,,Hot Chocolate,1.4",CARD,5.90,"discover,6011577234678119"
2021-02-23 15:22:34,Isle of Wight,Brad Flory,",Glass of milk,0.7,Large,Latte,2.45,,Speciality Tea - Earl Grey,1.3,,Speciality Tea - Green,1.3,Large,Luxury hot chocolate,2.7",CASH,8.45,None
2021-02-23 15:23:36,Isle of Wight,Sharon Lonon,",Frappes - Chocolate Cookie,2.75,Regular,Cappuccino,2.15",CASH,4.90,None
2021-02-23 15:24:04,Isle of Wight,Steven Johnson,",Flat white,2.15,Regular,Americano,1.95,,Cortado,2.05,,Mocha,2.3",CASH,8.45,None
2021-02-23 15:25:09,Isle of Wight,Patricia Stewart,"Regular,Flavoured hot chocolate - Caramel,2.6,,Flat white,2.15",CASH,4.75,None
2021-02-23 15:26:55,Isle of Wight,Ronald Kelly,"Regular,Flavoured latte - Hazelnut,2.55",CASH,2.55,None
2021-02-23 15:27:09,Isle of Wight,Helen White,"Large,Americano,2.25,Regular,Luxury hot chocolate,2.4",CARD,4.65,"discover,6011978699988219"
2021-02-23 15:28:16,Isle of Wight,Virginia Caro,"Large,Flavoured hot chocolate - Hazelnut,2.9,,Red Label tea,1.2,,Speciality Tea - Peppermint,1.3,Large,Filter coffee,1.8",CARD,7.20,"americanexpress,345636861793466"
2021-02-23 15:29:13,Isle of Wight,Trudy Powell,"Large,Americano,2.25,,Flavoured iced latte - Hazelnut,2.75",CARD,5.00,"visa13,4499556738482"
2021-02-23 15:30:05,Isle of Wight,Tammy Myer,"Large,Americano,2.25,Regular,Latte,2.15,Large,Flavoured latte - Caramel,2.85,,Hot Chocolate,1.4",CARD,8.65,"americanexpress,3497472441389510"
2021-02-23 15:31:01,Isle of Wight,Sara Curran,",Flavoured iced latte - Vanilla,2.75,,Smoothies - Carrot Kick,2.0,,Flavoured iced latte - Caramel,2.75,Large,Latte,2.45,Large,Americano,2.25",CASH,12.20,None
2021-02-23 15:32:17,Isle of Wight,Jeffrey Goldman,",Speciality Tea - Darjeeling,1.3,Large,Espresso,1.8,,Smoothies - Glowing Greens,2.0",CARD,5.10,"visa16,4665188213338446"
2021-02-23 15:33:47,Isle of Wight,Leonard Turner,"Large,Flavoured hot chocolate - Caramel,2.9,,Speciality Tea - Darjeeling,1.3",CASH,4.20,None
2021-02-23 15:34:12,Isle of Wight,Anna Newbury,"Regular,Cappuccino,2.15",CASH,2.15,None
2021-02-23 15:35:59,Isle of Wight,Mark Mohler,"Large,Luxury hot chocolate,2.7,Large,Flavoured latte - Hazelnut,2.85,,Frappes - Coffee,2.75,,Iced latte,2.35",CASH,10.65,None
2021-02-23 15:36:08,Isle of Wight,Evelyn Gilbertson,",Mocha,2.3,,Frappes - Coffee,2.75,Large,Cappuccino,2.45",CARD,7.50,"discover,6011769128264144"
2021-02-23 15:37:53,Isle of Wight,Ernestine Delgado,"Regular,Chai latte,2.3,,Cortado,2.05,,Speciality Tea - Fruit,1.3,Large,Americano,2.25,,Flavoured iced latte - Hazelnut,2.75",CASH,10.65,None
2021-02-23 15:38:54,Isle of Wight,Helen Wolfert,",Mocha,2.3,Large,Flavoured hot chocolate - Caramel,2.9,Large,Latte,2.45,Large,Hot chocolate,2.9,,Frappes - Chocolate Cookie,2.75",CARD,13.30,"mastercard,5373369515349238"
2021-02-23 15:39:50,Isle of Wight,Peter Iniguez,",Flat white,2.15,,Red Label tea,1.2,,Speciality Tea - Green,1.3,Large,Espresso,1.8",CASH,6.45,None
2021-02-23 15:40:40,Isle of Wight,Kathy Ashley,",Smoothies - Carrot Kick,2.0,,Hot Chocolate,1.4,Regular,Flavoured latte - Hazelnut,2.55,,Hot Chocolate,1.4",CASH,7.35,None
2021-02-23 15:41:58,Isle of Wight,Elizabeth Trimble,",Smoothies - Berry Beautiful,2.0,,Flavoured iced latte - Caramel,2.75",CARD,4.75,"visa16,4583235541469739"
2021-02-23 15:42:23,Isle of Wight,Ken Salerno,"Large,Luxury hot chocolate,2.7,,Glass of milk,0.7,,Flavoured iced latte - Caramel,2.75,,Smoothies - Glowing Greens,2.0",CARD,8.15,"americanexpress,342883723896615"
2021-02-23 15:43:04,Isle of Wight,Ross Boudreaux,",Speciality Tea - Fruit,1.3,Large,Flavoured latte - Vanilla,2.85,,Speciality Tea - English breakfast,1.3",CASH,5.45,None
2021-02-23 15:44:15,Isle of Wight,Roberta Jones,"Large,Cappuccino,2.45,,Frappes - Coffee,2.75,,Babyccino,0.0",CARD,5.20,"mastercard,5372712444962673"
2021-02-23 15:45:54,Isle of Wight,Anthony Beavers,",Smoothies - Carrot Kick,2.0,,Speciality Tea - Fruit,1.3",CARD,3.30,"mastercard,5167544444361633"
2021-02-23 15:46:49,Isle of Wight,Margaret Coleman,",Smoothies - Carrot Kick,2.0,,Iced americano,2.15,Large,Flavoured latte - Gingerbread,2.85,,Mocha,2.3",CARD,9.30,"americanexpress,348749292665455"
2021-02-23 15:47:16,Isle of Wight,Paul Torres,",Frappes - Coffee,2.75",CARD,2.75,"discover,6011161443526961"
2021-02-23 15:48:20,Isle of Wight,Stephanie Mccaughey,",Frappes - Chocolate Cookie,2.75,,Mocha,2.3,,Cortado,2.05,Regular,Espresso,1.5,,Hot Chocolate,1.4",CARD,10.00,"mastercard,5114682381464954"
2021-02-23 15:49:23,Isle of Wight,Natalie Brocato,",Flat white,2.15,,Speciality Tea - Fruit,1.3",CARD,3.45,"americanexpress,343484487827232"
2021-02-23 15:50:33,Isle of Wight,Ernest Bahner,",Speciality Tea - Camomile,1.3,,Flavoured iced latte - Caramel,2.75,,Hot Chocolate,1.4",CARD,5.45,"visa13,4684419777559"
2021-02-23 15:51:47,Isle of Wight,Darlene Nicholson,"Large,Flavoured latte - Vanilla,2.85,,Speciality Tea - English breakfast,1.3,,Smoothies - Carrot Kick,2.0",CARD,6.15,"americanexpress,356258262557394"
2021-02-23 15:52:57,Isle of Wight,Jane Holmes,"Large,Latte,2.45,,Mocha,2.3,Regular,Flavoured latte - Vanilla,2.55",CASH,7.30,None
2021-02-23 15:53:16,Isle of Wight,Robert Ness,"Large,Flavoured hot chocolate - Hazelnut,2.9,,Smoothies - Berry Beautiful,2.0,,Speciality Tea - Darjeeling,1.3",CASH,6.20,None
2021-02-23 15:54:53,Isle of Wight,Jonathan Ouzts,",Babyccino,0.0,,Speciality Tea - Peppermint,1.3,Large,Latte,2.45,Large,Latte,2.45",CARD,6.20,"visa13,4732845647142"
2021-02-23 15:55:29,Isle of Wight,Laura Ramos,",Speciality Tea - Camomile,1.3,,Smoothies - Carrot Kick,2.0,Large,Flavoured latte - Vanilla,2.85",CARD,6.15,"americanexpress,361212366413791"
2021-02-23 15:56:24,Isle of Wight,Lisa Reynolds,",Glass of milk,0.7,Large,Flavoured latte - Gingerbread,2.85,Large,Latte,2.45",CARD,6.00,"visa13,4386267359783"
2021-02-23 15:57:09,Isle of Wight,Ralph Mike,",Speciality Tea - Fruit,1.3,,Smoothies - Carrot Kick,2.0,,Frappes - Coffee,2.75",CASH,6.05,None
2021-02-23 15:58:22,Isle of Wight,Deborah Sharpe,"Large,Latte,2.45,Large,Latte,2.45",CARD,4.90,"mastercard,5417225437411126"
2021-02-23 15:59:45,Isle of Wight,Ted Williams,",Flavoured iced latte - Vanilla,2.75",CASH,2.75,None
2021-02-23 16:00:00,Isle of Wight,Donald Rybak,",Cortado,2.05,Large,Luxury hot chocolate,2.7,,Flavoured iced latte - Hazelnut,2.75,,Mocha,2.3,Large,Luxury hot chocolate,2.7",CASH,12.50,None
2021-02-23 16:01:39,Isle of Wight,Christine Turnage,",Speciality Tea - Fruit,1.3,Regular,Flavoured latte - Hazelnut,2.55,,Speciality Tea - Fruit,1.3,,Iced latte,2.35",CARD,7.50,"visa16,4696185296844442"
2021-02-23 16:02:25,Isle of Wight,Helen Williams,",Speciality Tea - Earl Grey,1.3,,Speciality Tea - Fruit,1.3,,Frappes - Strawberries & Cream,2.75,,Smoothies - Glowing Greens,2.0",CARD,7.35,"visa16,4522566522551259"
2021-02-23 16:03:42,Isle of Wight,Mary Martin,",Red Label tea,1.2",CASH,1.20,None
2021-02-23 16:04:45,Isle of Wight,Truman Patton,",Speciality Tea - Darjeeling,1.3",CARD,1.30,"mastercard,5247235975477286"
2021-02-23 16:05:10,Isle of Wight,Brian Smith,"Large,Americano,2.25,Large,Flavoured latte - Hazelnut,2.85,,Glass of milk,0.7,,Cortado,2.05",CASH,7.85,None
2021-02-23 16:06:36,Isle of Wight,Williams Schmidt,"Regular,Chai latte,2.3,Large,Americano,2.25",CARD,4.55,"visa13,4115549862243"
2021-02-23 16:07:55,Isle of Wight,Mary Patterson,",Iced latte,2.35,,Iced latte,2.35,,Red Label tea,1.2,,Cortado,2.05",CASH,7.95,None
2021-02-23 16:08:58,Isle of Wight,Tiffany Noyes,"Large,Espresso,1.8,,Flavoured iced latte - Vanilla,2.75,Regular,Flavoured hot chocolate - Vanilla,2.6,Large,Latte,2.45",CASH,9.60,None
2021-02-23 16:09:23,Isle of Wight,Clora Perez,"Large,Latte,2.45,Large,Filter coffee,1.8",CARD,4.25,"mastercard,54296412629331810"
2021-02-23 16:10:43,Isle of Wight,Shirley Hall,"Regular,Hot chocolate,2.2,,Hot Chocolate,1.4",CASH,3.60,None
2021-02-23 16:11:02,Isle of Wight,Joleen Castro,"Large,Latte,2.45,,Flavoured iced latte - Hazelnut,2.75,,Speciality Tea - Earl Grey,1.3,,Speciality Tea - Peppermint,1.3",CASH,7.80,None
2021-02-23 16:12:18,Isle of Wight,Clifford Bania,"Regular,Flavoured latte - Gingerbread,2.55,,Iced latte,2.35",CASH,4.90,None
2021-02-23 16:13:01,Isle of Wight,Raven Morales,",Frappes - Coffee,2.75,,Babyccino,0.0,Regular,Filter coffee,1.5,,Speciality Tea - Darjeeling,1.3,,Speciality Tea - Peppermint,1.3",CARD,6.85,"visa16,4371381168713276"
2021-02-23 16:14:14,Isle of Wight,Ricky Rivera,"Large,Latte,2.45,Large,Filter coffee,1.8,Regular,Filter coffee,1.5,,Smoothies - Carrot Kick,2.0,,Iced americano,2.15",CASH,9.90,None
2021-02-23 16:15:08,Isle of Wight,Billy Cisneros,"Large,Luxury hot chocolate,2.7",CARD,2.70,"americanexpress,361739856143496"
2021-02-23 16:16:38,Isle of Wight,Sherry Bean,",Red Label tea,1.2,,Speciality Tea - Green,1.3,,Iced latte,2.35,,Flat white,2.15",CARD,7.00,"mastercard,5576211841364967"
2021-02-23 16:17:30,Isle of Wight,Alicia Jobst,"Regular,Americano,1.95,,Speciality Tea - Green,1.3,,Glass of milk,0.7,Large,Latte,2.45",CASH,6.40,None
2021-02-23 16:18:48,Isle of Wight,Merle Bohne,"Large,Cappuccino,2.45",CARD,2.45,"discover,6011419385148263"
2021-02-23 16:19:48,Isle of Wight,Joshua Lawson,"Large,Flavoured latte - Gingerbread,2.85,,Iced latte,2.35",CASH,5.20,None
2021-02-23 16:20:34,Isle of Wight,Mina Jackson,",Frappes - Strawberries & Cream,2.75,Large,Hot chocolate,2.9,,Speciality Tea - Camomile,1.3,,Speciality Tea - Darjeeling,1.3",CASH,8.25,None
2021-02-23 16:21:41,Isle of Wight,John Odonnell,",Glass of milk,0.7,Large,Hot chocolate,2.9,Regular,Flavoured hot chocolate - Caramel,2.6,,Frappes - Coffee,2.75,,Iced latte,2.35",CARD,11.30,"visa16,41955527546864810"
2021-02-23 16:22:58,Isle of Wight,Jack Devoe,",Speciality Tea - Peppermint,1.3,,Speciality Tea - English breakfast,1.3,,Frappes - Coffee,2.75",CASH,5.35,None
2021-02-23 16:23:28,Isle of Wight,William Lloyd,",Cortado,2.05,Large,Americano,2.25,Regular,Flavoured latte - Hazelnut,2.55,,Speciality Tea - Darjeeling,1.3,Regular,Hot chocolate,2.2",CARD,10.35,"discover,60111953528847310"
2021-02-23 16:24:54,Isle of Wight,Ashley Brady,"Regular,Americano,1.95,,Speciality Tea - English breakfast,1.3,,Smoothies - Glowing Greens,2.0,Large,Filter coffee,1.8",CARD,7.05,"mastercard,5243171988697236"
2021-02-23 16:25:14,Isle of Wight,David Crowley,"Large,Chai latte,2.6,,Speciality Tea - English breakfast,1.3,,Frappes - Chocolate Cookie,2.75",CASH,6.65,None
2021-02-23 16:26:02,Isle of Wight,Jaime Hart,",Red Label tea,1.2,Large,Luxury hot chocolate,2.7",CASH,3.90,None
2021-02-23 16:27:38,Isle of Wight,Kathy Brown,"Large,Flavoured latte - Caramel,2.85,,Frappes - Coffee,2.75,,Hot Chocolate,1.4,Large,Americano,2.25",CASH,9.25,None
2021-02-23 16:28:14,Isle of Wight,Mike Johnson,"Regular,Flavoured latte - Hazelnut,2.55",CARD,2.55,"americanexpress,345792445818673"
2021-02-23 16:29:06,Isle of Wight,Ruth Sawyer,"Regular,Flavoured hot chocolate - Caramel,2.6,Regular,Flavoured hot chocolate - Caramel,2.6,,Mocha,2.3,,Smoothies - Glowing Greens,2.0,Large,Flavoured hot chocolate - Hazelnut,2.9",CARD,12.40,"visa16,4292188853499228"
2021-02-23 16:30:17,Isle of Wight,James Vincent,",Speciality Tea - Peppermint,1.3",CARD,1.30,"visa16,4122144376553542"
